angle,inner_radius,outer_radius,distance
292,5.385164807134504,277.62204523416364,272.2368804270291
293,25.079872407968907,277.3193105429191,252.23943813495018
294,9.848857801796104,280.74543629416314,270.89657849236704
295,14.317821063276353,284.48725806264156,270.1694369993652
296,38.91015291668744,285.78663369723927,246.87648078055184
297,2.23606797749979,287.5708608325955,285.3347928550957
298,14.7648230602334,291.23530005821755,276.4704769979841
299,20.591260281974,294.1054232753963,273.51416299342225
300,21.95449840010015,296.0709374457412,274.1164390456411
301,11.661903789690601,301.16108646370634,289.49918267401574
302,15.264337522473747,303.48805577814755,288.2237182556738
303,31.064449134018133,306.4930668057599,275.4286176717418
304,14.422205101855956,309.8031633150314,295.3809582131754
305,12.206555615733702,314.10189429546585,301.89533867973216
306,18.601075237738275,318.42267507198665,299.8215998342484
307,5.0,321.01401838549043,316.01401838549043
308,16.401219466856727,326.8837713928301,310.4825519259734
309,12.806248474865697,329.9969696830563,317.1907212081906
310,7.810249675906654,337.0059346658453,329.1956849899386
311,18.439088914585774,341.57576026410305,323.13667134951726
312,13.45362404707371,348.24416721604973,334.790543168976
313,17.69180601295413,353.6919563688154,336.00015035586125
314,30.4138126514911,357.8407467016578,327.42693405016666
315,2.8284271247461903,365.58036052282677,362.75193339808055
316,31.827660925679098,372.03494459526246,340.2072836695834
317,32.55764119219941,376.3960679922148,343.8384268000154
318,13.45362404707371,387.4906450483676,374.03702100129385
319,9.219544457292887,392.8612986793176,383.6417542220247
320,15.620499351813308,403.44764220404113,387.82714285222784
321,14.212670403551895,412.76870036377517,398.55602996022327
322,16.401219466856727,421.4320823098308,405.03086284297405
323,5.0,426.20300327426133,421.20300327426133
324,8.602325267042627,439.072886887815,430.4705616207724
325,15.811388300841896,452.9657823721346,437.1543940712927
326,3.605551275463989,461.7899955607527,458.1844442852887
327,34.66987164671943,472.682768884164,438.0128972374446
328,9.433981132056603,472.9873148404722,463.5533337084156
329,23.323807579381203,466.9914346109573,443.6676270315761
330,16.1245154965971,463.4177381154071,447.29322261881
331,26.419689627245813,458.93899376714546,432.51930413989965
332,19.235384061671343,455.0703242357163,435.83494017404496
333,4.47213595499958,450.8480897153719,446.3759537603723
334,36.6742416417845,445.88002870727456,409.2057870654901
335,14.317821063276353,442.4036618293298,428.0858407660534
336,9.848857801796104,437.817313499592,427.9684556977959
337,13.0,435.01839041585356,422.01839041585356
338,16.15549442140351,432.31470018957253,416.15920576816904
339,22.47220505424423,428.6210447469886,406.1488396927444
340,11.704699910719626,426.5020515777152,414.79735166699555
341,21.18962010041709,423.7924020083418,402.60278190792474
342,6.324555320336759,420.5948168962618,414.2702615759251
343,16.76305461424021,419.0763653560052,402.313310741765
344,7.280109889280518,417.0419643153432,409.76185442606265
345,15.524174696260024,414.58533500354304,399.061160307283
346,8.246211251235321,412.8001937984041,404.5539825471688
347,9.219544457292887,410.4436623947311,401.2241179374382
348,14.317821063276353,409.56562355744654,395.2478024941702
349,10.198039027185569,406.97051490249265,396.77247587530707
350,22.360679774997898,406.60668956621953,384.24600979122164
351,12.165525060596439,404.7764815302391,392.61095646964264
352,14.142135623730951,404.3278372805909,390.18570165686
353,24.186773244895647,403.3658389105354,379.17906566563977
354,18.110770276274835,402.5232912515747,384.41252097529986
355,12.041594578792296,401.4423993551254,389.40080477633313
356,26.076809620810597,400.9788024322483,374.9019928114377
357,17.029386365926403,400.60454315946043,383.575156793534
358,26.019223662515376,400.2811511925087,374.2619275299933
359,39.01281840626232,400.1012371887895,361.0884187825272
