angle,inner_radius,outer_radius,distance
91,39.01281840626232,593.1652383611164,554.152419954854
92,23.021728866442675,593.337172272225,570.3154434057823
93,19.026297590440446,594.0319856708054,575.005688080365
94,13.038404810405298,594.6301371440906,581.5917323336853
95,12.041594578792296,595.1890455981192,583.1474510193268
96,18.110770276274835,596.7729886648691,578.6622183885943
97,31.25699921617557,597.9782604744089,566.7212612582333
98,14.142135623730951,599.4939532639174,585.3518176401865
99,12.165525060596439,600.5614040212707,588.3958789606743
100,11.180339887498949,602.93449063725,591.754150749751
101,10.198039027185569,605.0198343856175,594.8217953584319
102,28.635642126552707,607.0823667345313,578.4467246079786
103,9.219544457292887,609.5326078234043,600.3130633661115
104,16.492422502470642,612.4197906665003,595.9273681640296
105,19.6468827043885,614.4672489238137,594.8203662194252
106,18.681541692269406,617.7200012950851,599.0384596028157
107,27.202941017470888,620.8904895390168,593.687548521546
108,3.1622776601683795,624.8663857177788,621.7041080576105
109,27.51363298439521,627.4344587285592,599.920825744164
110,28.792360097775937,632.1471347716448,603.3547746738689
111,8.54400374531753,636.7676185234296,628.223614778112
112,5.385164807134504,640.6941548039907,635.3089899968562
113,7.615773105863909,645.5029047184838,637.8871316126199
114,21.93171219946131,651.160502487674,629.2287902882126
115,18.788294228055936,656.6376474129396,637.8493531848836
116,25.495097567963924,661.4363159065277,635.9412183385638
117,2.23606797749979,660.9871405708284,658.7510725933286
118,34.0,643.1982587041106,609.1982587041106
119,18.35755975068582,623.7852194465656,605.4276596958798
120,27.784887978899608,604.5494189890517,576.764531010152
121,5.830951894845301,584.6477572008637,578.8168053060184
122,15.264337522473747,569.2354521636895,553.9711146412158
123,23.853720883753127,553.1365111796545,529.2827902959013
124,21.633307652783937,539.725856338197,518.092548685413
125,12.206555615733702,525.6358054775188,513.4292498617851
126,18.601075237738275,510.9099725000482,492.3088972623099
127,10.0,499.6048438516184,489.6048438516184
128,11.40175425099138,487.64741360946437,476.245659358473
129,12.806248474865697,471.64499361278075,458.83874513791505
130,15.620499351813308,468.10789354592174,452.48739419410845
131,9.219544457292887,457.39807607815754,448.17853162086465
132,13.45362404707371,447.6159067772279,434.1622827301542
133,20.518284528683193,440.20449793249503,419.68621340381185
134,27.586228448267445,432.17241929581763,404.5861908475502
135,5.656854249492381,424.98588211845345,419.3290278689611
136,33.24154027718932,415.80043290020757,382.55889262301827
137,19.1049731745428,408.9058571358449,389.8008839613021
138,28.319604517012593,402.7964746618322,374.4768701448196
139,18.439088914585774,394.63527465243146,376.19618573784567
140,7.810249675906654,388.33619455312174,380.52594487721507
141,25.612496949731394,384.51657961653615,358.90408266680475
142,17.804493814764857,375.13330963805384,357.328815823289
143,5.0,375.217270391436,370.217270391436
144,18.601075237738275,369.8175225702536,351.2164473325153
145,20.808652046684813,364.5600087777045,343.7513567310197
146,3.605551275463989,356.7071628100563,353.1016115345923
147,23.853720883753127,356.6791275081849,332.82540662443176
148,18.867962264113206,351.81387124444086,332.94590898032766
149,5.830951894845301,349.18190102008435,343.350949125239
150,34.48187929913333,343.0801655590133,308.59828625988
151,10.295630140987,341.603571409902,331.307941268915
152,17.0,338.2366035780279,321.2366035780279
153,6.708203932499369,335.4400095397089,328.73180560720954
154,29.966648127543394,331.84333653096,301.8766884034166
155,14.317821063276353,327.98323127867377,313.6654102153974
156,9.848857801796104,326.3326523656497,316.4837945638536
157,7.615773105863909,322.7692674341843,315.1534943283204
158,23.769728648009426,322.0062111202205,298.23648247221104
159,17.08800749063506,319.06112267087633,301.9731151802413
160,20.248456731316587,318.0015723231569,297.7531155918403
