angle,inner_radius,outer_radius,distance
256,16.492422502470642,154.7384890710776,138.24606656860695
257,13.341664064126334,155.7562197795003,142.41455571537398
258,44.91102314577124,155.12897859523216,110.21795544946092
259,10.198039027185569,153.57408635573907,143.3760473285535
260,11.180339887498949,154.37940277122465,143.1990628837257
261,6.082762530298219,153.05554547287727,146.97278294257904
262,7.0710678118654755,153.5838533179839,146.51278550611843
263,8.06225774829855,153.18289721767243,145.12063946937388
264,18.110770276274835,152.9477034806342,134.83693320435935
265,33.13608305156178,152.55490814785344,119.41882509629166
266,14.035668847618199,152.3285921946369,138.2929233470187
267,19.026297590440446,150.16324450410627,131.13694691366584
268,28.0178514522438,150.11995203836165,122.10210058611784
269,40.01249804748511,152.0131573252789,112.0006592777938
270,1.0,140.00357138301865,139.00357138301865
271,39.01281840626232,152.0131573252789,113.0003389190166
272,23.021728866442675,151.0529708413575,128.03124197491482
273,18.027756377319946,150.2131818450032,132.18542546768325
274,13.038404810405298,142.42541907960108,129.3870142691958
275,12.041594578792296,152.55490814785344,140.51331356906115
276,18.110770276274835,152.73833834371774,134.6275680674429
277,8.06225774829855,149.96666296213968,141.90440521384113
278,15.132745950421556,153.44380078712857,138.311054836707
279,6.082762530298219,153.88307249337075,147.80030996307252
280,11.180339887498949,150.2664300500947,139.08609016259575
281,16.278820596099706,154.74172029546526,138.46289969936555
282,23.53720459187964,155.12897859523216,131.59177400335253
283,13.341664064126334,153.05554547287727,139.71388140875092
284,24.73863375370596,156.92354826475216,132.1849145110462
285,23.769728648009426,156.20819440733575,132.43846575932633
286,7.280109889280518,158.52129194527782,151.2411820559973
287,10.44030650891055,157.19096666157378,146.75066015266324
288,3.1622776601683795,159.70284906663375,156.54057140646538
289,21.18962010041709,160.0312469488381,138.841626848421
290,20.248456731316587,161.9876538505327,141.7391971192161
291,22.47220505424423,162.1172415260018,139.64503647175758
292,16.15549442140351,163.41358572652396,147.25809130512044
293,22.847319317591726,165.3148511174964,142.4675317999047
294,9.848857801796104,166.9281282468596,157.0792704450635
295,16.55294535724685,167.28717822953436,150.73423287228752
296,27.730849247724095,169.0562036720333,141.32535442430918
297,8.94427190999916,170.84495895401773,161.90068704401858
298,17.0,170.41713528867922,153.41713528867922
299,33.12099032335839,173.18487231857176,140.06388199521336
300,16.1245154965971,173.90802166662698,157.78350617002988
301,26.92582403567252,176.64653973401235,149.72071569833983
302,9.433981132056603,179.77764043395385,170.34365930189725
303,16.64331697709324,178.63090438107287,161.98758740397963
304,3.605551275463989,183.61100184901775,180.00545057355376
305,19.4164878389476,185.88437266214714,166.46788482319954
306,17.204650534085253,188.80677953929515,171.6021290052099
307,10.0,191.2066944434739,181.2066944434739
308,11.40175425099138,190.41270965983338,179.010955408842
309,28.42534080710379,195.38935487891862,166.96401407181483
310,23.430749027719962,198.07321878537743,174.64246975765747
311,9.219544457292887,201.97277044195835,192.75322598466545
312,12.041594578792296,205.2997808084558,193.25818622966352
313,19.1049731745428,208.6935552430884,189.5885820685456
314,33.24154027718932,211.45448682872635,178.21294655153702
315,4.242640687119285,214.2545215392198,210.01188085210052
316,30.4138126514911,219.9659064491586,189.5520937976675
317,19.1049731745428,224.34125790857107,205.23628473402826
318,12.041594578792296,227.29936207565564,215.25776749686335
319,9.219544457292887,231.79516819813134,222.57562374083844
320,15.620499351813308,235.71593073019056,220.09543137837727
321,20.615528128088304,237.69728648009425,217.08175835200595
322,16.401219466856727,249.61570463414355,233.21448516728682
323,5.0,251.20509548972132,246.20509548972132
324,27.202941017470888,260.8601157708859,233.657174753415
325,12.206555615733702,264.12118430750684,251.91462869177315
326,23.021728866442675,274.85450696686786,251.83277810042517
327,20.248456731316587,281.0160137785746,260.767557047258
328,9.433981132056603,290.8745434031655,281.4405622711089
329,11.661903789690601,299.4461554269816,287.784251637291
330,8.06225774829855,307.23443817384793,299.1721804255494
331,26.419689627245813,314.60610292872576,288.18641330147994
332,14.7648230602334,326.5348373451139,311.77001428488046
333,6.708203932499369,338.09466130064817,331.3864573681488
334,27.730849247724095,352.4599268001967,324.7290775524726
335,14.317821063276353,364.2320688791694,349.914247815893
336,12.083045973594572,378.4309712483903,366.3479252747957
337,7.615773105863909,396.30796106058733,388.6921879547234
338,23.769728648009426,412.0594617285229,388.28973308051343
339,13.92838827718412,433.5204724116267,419.5920841344426
340,20.248456731316587,453.2471731847867,432.9987164534701
341,27.51363298439521,476.8731487513215,449.3595157669263
342,3.1622776601683795,502.5385557347814,499.376278074613
343,16.76305461424021,535.0448579324915,518.2818033182513
344,17.72004514666935,568.6897220805032,550.9696769338339
345,11.40175425099138,606.3604538556253,594.9586996046339
346,20.615528128088304,648.0771559004376,627.4616277723493
347,9.219544457292887,670.457306619892,661.2377621625992
348,28.635642126552707,668.2611764871576,639.6255343606049
349,16.278820596099706,666.2079255007403,649.9291049046406
350,27.459060435491963,663.7544726779624,636.2954122424704
351,18.24828759089466,661.8708333202181,643.6225457293235
352,14.142135623730951,660.1651308574242,646.0229952336932
353,8.06225774829855,658.3805890212742,650.3183312729757
354,19.1049731745428,657.0677286246829,637.9627554501401
355,24.08318915758459,655.9367347541987,631.8535455966141
356,14.035668847618199,654.9114443953472,640.875775547729
357,17.029386365926403,654.0473988939946,637.0180125280682
358,24.020824298928627,653.4783852584567,629.4575609595281
359,43.01162633521314,653.1959889650273,610.1843626298141
